Sample_ID,Label,Value_R,Value_C,Magnitude_0,Magnitude_1,Magnitude_2,Magnitude_3,Magnitude_4,Magnitude_5,Magnitude_6,Magnitude_7,Magnitude_8,Magnitude_9,Magnitude_10,Magnitude_11,Magnitude_12,Magnitude_13,Magnitude_14,Phase_0,Phase_1,Phase_2,Phase_3,Phase_4,Phase_5,Phase_6,Phase_7,Phase_8,Phase_9,Phase_10,Phase_11,Phase_12,Phase_13,Phase_14
3940,Capacitor,0.0,22.0,8327.99,5573.135,4147.54,3370.277,2787.772,2401.15,2131.24,1881.588,1686.905,1531.621,1306.612,1213.442,1061.8,942.27,846.38,-92.511,-92.851,-90.651,-90.207,-90.97,-90.933,-90.178,-90.612,-90.631,-91.206,-90.481,-90.702,-91.36,-90.994,-91.316
3941,Capacitor,0.0,22.0,8506.684,5409.932,4194.826,3393.953,2847.69,2419.306,2165.98,1915.254,1717.192,1558.643,1325.441,1228.574,1071.895,955.764,861.793,-91.967,-89.134,-90.917,-90.233,-90.195,-91.912,-90.888,-91.155,-91.62,-91.673,-91.7,-91.427,-91.553,-91.981,-92.547
3942,Capacitor,0.0,22.0,8742.206,5553.623,4293.406,3455.146,2909.703,2486.523,2221.738,1958.953,1758.7,1604.752,1358.299,1265.76,1099.19,979.623,887.772,-90.88,-88.867,-90.8,-89.67,-89.205,-91.22,-89.698,-89.746,-89.837,-89.924,-88.901,-89.461,-89.42,-89.651,-89.683
3943,Capacitor,0.0,22.0,8431.2,5776.839,4251.906,3419.323,2882.883,2447.913,2159.106,1935.575,1725.504,1565.8,1336.463,1247.521,1085.584,970.377,870.387,-91.99,-91.69,-89.767,-89.506,-89.723,-89.49,-88.26,-88.735,-88.865,-89.235,-87.565,-87.961,-88.38,-88.1,-87.623
3944,Capacitor,0.0,22.0,8703.298,5592.729,4281.852,3437.739,2903.61,2472.34,2221.674,1948.655,1747.412,1592.955,1359.935,1257.23,1093.272,973.762,883.486,-90.316,-88.128,-90.8,-89.939,-89.941,-90.716,-89.81,-89.999,-89.849,-90.203,-89.354,-89.861,-89.678,-90.17,-90.204
3945,Capacitor,0.0,22.0,8241.26,5623.472,4129.54,3317.768,2810.64,2395.109,2126.401,1879.479,1684.934,1533.135,1306.768,1213.126,1062.697,943.216,847.684,-93.49,-92.25,-90.807,-90.123,-90.77,-91.52,-90.205,-90.732,-90.605,-90.954,-90.638,-90.88,-90.806,-91.13,-91.629
3946,Capacitor,0.0,22.0,8598.21,5896.261,4252.351,3450.221,2916.758,2480.439,2205.617,1950.349,1754.85,1600.272,1359.13,1259.252,1098.679,975.456,890.3,-91.238,-90.45,-90.572,-89.576,-89.359,-90.897,-89.554,-89.9,-89.943,-90.174,-88.938,-89.528,-89.384,-89.586,-89.776
3947,Capacitor,0.0,22.0,8427.34,5791.337,4198.195,3356.729,2838.87,2428.46,2117.188,1955.804,1707.203,1543.225,1344.188,1226.2,1091.823,962.118,855.168,-93.183,-89.702,-89.87,-89.394,-89.343,-89.708,-87.822,-88.342,-88.726,-88.375,-86.619,-87.271,-86.987,-87.192,-86.672
3948,Capacitor,0.0,22.0,8798.13,5681.27,4324.986,3517.592,2919.96,2473.544,2211.819,1961.515,1752.596,1603.195,1353.582,1264.892,1095.472,978.743,886.526,-90.786,-87.404,-90.698,-89.62,-90.31,-90.692,-89.507,-89.923,-89.913,-90.22,-88.749,-89.454,-89.471,-90.56,-89.746
3949,Capacitor,0.0,22.0,8535.62,5801.929,4264.777,3398.3,2874.886,2452.403,2175.408,1921.148,1730.425,1571.271,1332.181,1242.35,1088.876,970.263,872.995,-91.952,-91.822,-89.766,-89.166,-89.831,-89.824,-89.202,-89.313,-89.545,-89.532,-89.46,-89.68,-89.183,-88.502,-89.89
3950,Capacitor,0.0,22.0,7731.17,5658.444,4430.656,3134.671,2759.967,2588.77,2366.643,1825.757,1931.341,1894.899,1217.984,1447.145,1006.869,1075.246,872.103,-94.975,-98.694,-92.691,-97.549,-100.185,-104.727,-105.664,-103.802,-107.348,-100.775,-113.8,-117.471,-119.861,-126.789,-129.4
3951,Capacitor,0.0,22.0,8194.467,5446.75,4198.76,3415.163,2815.6,2423.989,2164.424,1912.955,1712.831,1555.768,1327.88,1229.14,1069.255,955.283,861.99,-90.955,-91.458,-90.884,-91.76,-90.502,-91.85,-90.864,-91.166,-91.71,-91.693,-90.935,-91.41,-91.449,-92.124,-92.455
3952,Capacitor,0.0,22.0,8352.461,5600.625,4165.184,3377.743,2805.598,2397.4,2137.805,1877.155,1682.35,1528.53,1304.759,1212.799,1061.543,948.783,850.123,-91.365,-92.493,-91.371,-90.992,-91.9,-90.925,-90.292,-90.717,-90.531,-91.193,-90.656,-90.986,-90.839,-91.143,-91.13
3953,Capacitor,0.0,22.0,7631.746,5491.138,4084.24,3619.33,2929.559,2592.259,2115.634,2360.786,1492.336,1653.285,1653.381,1088.187,1309.757,905.66,975.865,-91.27,-90.53,-97.163,-101.483,-103.705,-101.853,-100.65,-99.693,-109.821,-111.318,-110.179,-108.86,-111.21,-112.38,-115.133
3954,Capacitor,0.0,22.0,8596.845,5783.647,4258.404,3403.308,2880.869,2457.563,2192.182,1945.332,1745.477,1589.754,1338.844,1251.866,1083.528,969.774,872.978,-90.812,-90.239,-90.626,-90.22,-90.89,-91.82,-89.948,-90.198,-90.275,-90.885,-89.31,-90.235,-89.945,-90.451,-90.644
3955,Capacitor,0.0,22.0,8688.419,5693.828,4292.895,3388.192,2857.808,2469.469,2178.468,1925.938,1723.453,1569.735,1332.217,1240.37,1085.807,975.31,868.173,-92.243,-92.5,-90.162,-89.774,-89.901,-89.61,-88.908,-89.23,-89.199,-89.241,-88.656,-88.502,-88.79,-88.545,-88.614
3956,Capacitor,0.0,22.0,8638.684,5786.135,4247.904,3448.386,2832.188,2445.115,2171.393,1910.221,1724.848,1556.788,1334.957,1238.593,1088.18,971.557,865.47,-91.717,-89.599,-90.7,-89.559,-89.996,-90.189,-89.184,-89.498,-89.513,-89.655,-88.801,-89.527,-89.343,-88.818,-89.78
3957,Capacitor,0.0,22.0,8672.5,5670.101,4505.36,3303.472,2953.672,2757.822,2746.268,1621.769,1730.562,1659.731,1249.945,1307.54,1146.991,977.268,1021.493,-87.37,-94.484,-94.56,-95.806,-95.507,-97.852,-108.301,-101.61,-99.943,-105.486,-111.442,-112.636,-108.22,-108.666,-113.781
3958,Capacitor,0.0,22.0,8711.934,5625.27,4276.408,3448.844,2909.632,2474.691,2225.164,1962.423,1758.187,1603.415,1353.169,1258.804,1092.734,980.137,886.136,-90.886,-88.15,-90.64,-89.97,-89.68,-90.726,-89.526,-89.951,-89.841,-90.109,-89.62,-89.797,-89.204,-89.838,-89.947
3959,Capacitor,0.0,22.0,8437.429,5777.477,4233.413,3402.974,2853.265,2455.153,2185.138,1915.443,1725.336,1567.536,1325.271,1242.762,1096.852,971.818,872.731,-92.834,-91.942,-89.813,-89.144,-89.91,-89.946,-88.585,-89.98,-89.93,-89.164,-88.389,-89.77,-88.583,-88.467,-88.382
3960,Capacitor,0.0,22.0,7070.802,5766.305,4798.229,3638.664,3518.57,3084.271,1773.362,2094.384,1468.489,1593.873,1514.734,1160.175,1173.534,1099.851,902.409,-104.507,-102.761,-93.423,-91.554,-100.466,-120.522,-101.721,-120.247,-110.937,-111.713,-121.26,-119.545,-122.24,-130.271,-125.215
3961,Capacitor,0.0,22.0,7336.928,5906.787,4649.487,3610.36,3442.339,3034.79,1799.281,2097.519,1486.471,1617.946,1532.167,1159.907,1189.541,1095.339,909.896,-102.491,-100.666,-93.754,-92.977,-101.306,-119.496,-101.765,-119.241,-111.241,-111.778,-120.423,-120.255,-121.971,-131.31,-124.685
3962,Capacitor,0.0,22.0,8916.465,5907.647,4203.3,3364.905,2827.201,2449.311,2147.39,1915.578,1696.37,1538.66,1314.616,1238.723,1072.69,971.57,862.983,-92.253,-90.991,-89.225,-90.526,-89.229,-89.992,-89.927,-90.27,-89.795,-90.8,-89.523,-89.336,-89.68,-89.922,-89.219
3963,Capacitor,0.0,22.0,8460.715,5779.152,4256.583,3469.394,2915.122,2467.635,2216.579,1952.546,1755.512,1602.27,1356.662,1259.767,1095.717,978.663,886.7,-91.46,-91.137,-90.252,-89.178,-89.8,-90.777,-89.385,-89.82,-89.632,-90.396,-89.4,-89.592,-89.353,-89.722,-90.56
3964,Capacitor,0.0,22.0,8658.988,5825.71,4234.799,3448.534,2845.152,2461.145,2175.211,1923.389,1730.729,1570.634,1338.164,1243.276,1091.804,975.664,874.581,-91.28,-89.68,-89.854,-89.126,-89.912,-89.97,-89.17,-89.256,-89.172,-89.144,-88.447,-89.2,-88.311,-88.444,-88.431
3965,Capacitor,0.0,22.0,8524.707,5677.37,4282.787,3421.464,2825.318,2435.325,2170.4,1903.936,1710.756,1547.247,1322.171,1233.757,1084.843,964.895,862.688,-93.8,-88.851,-90.203,-89.865,-90.11,-89.913,-89.294,-89.503,-89.175,-89.53,-89.65,-89.373,-89.265,-88.699,-89.77
3966,Capacitor,0.0,22.0,8553.84,5930.134,4236.661,3432.307,2873.7,2469.301,2198.766,1945.727,1738.665,1587.813,1346.782,1253.175,1087.331,978.606,881.572,-90.876,-88.85,-90.61,-90.387,-89.33,-90.789,-89.749,-89.917,-90.108,-90.288,-89.52,-89.661,-89.276,-90.17,-90.266
3967,Capacitor,0.0,22.0,8384.599,5847.699,4241.649,3366.324,2823.9,2448.469,2181.104,1890.214,1730.28,1529.2,1336.665,1221.95,1094.746,959.561,865.255,-89.958,-88.732,-89.321,-88.2,-88.515,-89.832,-88.333,-88.845,-88.437,-87.31,-87.524,-87.606,-86.98,-85.565,-84.98
3968,Capacitor,0.0,22.0,8611.162,5874.489,4301.389,3438.222,2882.577,2474.97,2207.735,1954.844,1754.1,1593.698,1354.898,1259.299,1096.462,979.99,884.632,-90.183,-88.479,-90.279,-89.412,-89.557,-90.492,-89.67,-89.88,-89.831,-90.369,-88.874,-89.497,-89.408,-89.691,-89.832
3969,Capacitor,0.0,22.0,8585.378,5630.15,4272.798,3403.333,2850.457,2456.809,2187.402,1923.797,1727.446,1570.336,1336.153,1241.377,1085.885,975.409,871.833,-92.377,-91.473,-90.387,-89.474,-90.86,-89.993,-88.978,-89.352,-89.174,-89.414,-88.609,-88.778,-88.983,-88.105,-88.61
3970,Capacitor,0.0,22.0,8451.221,5679.322,4154.116,3383.946,2783.489,2397.7,2122.964,1877.426,1686.848,1526.89,1310.353,1214.96,1059.436,945.411,847.288,-92.422,-90.159,-90.542,-90.766,-90.646,-90.963,-90.153,-90.888,-90.523,-90.788,-90.57,-90.741,-90.897,-90.944,-91.605
3971,Capacitor,0.0,22.0,9432.83,6401.924,4904.96,3079.965,2489.401,2494.27,2363.933,1723.917,1934.816,1405.927,1248.551,1412.268,1366.561,898.715,992.682,-116.218,-80.384,-112.703,-88.834,-100.58,-108.792,-116.813,-100.843,-98.892,-112.509,-113.63,-114.487,-118.177,-113.72,-121.262
3972,Capacitor,0.0,22.0,9403.1,6429.887,4872.988,3108.74,2497.42,2485.318,2366.823,1733.282,1946.9,1404.536,1256.845,1423.667,1377.281,894.355,985.329,-115.93,-81.119,-112.238,-89.41,-99.641,-108.413,-116.429,-101.128,-99.239,-112.88,-112.849,-114.428,-118.355,-113.26,-120.909
3973,Capacitor,0.0,22.0,8088.621,5342.152,4093.147,3358.333,2927.197,2442.854,2224.981,1957.229,1695.718,1572.304,1356.97,1243.608,1105.758,976.987,876.116,-95.317,-87.764,-90.38,-89.618,-89.344,-91.12,-88.977,-89.236,-88.894,-88.343,-89.193,-87.779,-88.641,-88.39,-87.963
3974,Capacitor,0.0,22.0,8441.456,5641.958,4288.749,3467.594,2862.89,2463.151,2176.543,1924.26,1729.61,1566.662,1337.786,1242.293,1094.83,972.725,875.498,-92.445,-91.978,-90.3,-89.537,-90.3,-89.83,-89.266,-89.559,-89.371,-89.378,-88.89,-89.87,-88.954,-88.907,-88.922
3975,Capacitor,0.0,22.0,9254.244,5968.888,3816.413,3670.803,3084.644,2474.13,1980.376,1866.408,1624.619,1651.401,1395.591,1279.95,1117.718,1125.838,832.702,-77.357,-80.114,-100.2,-102.86,-106.606,-111.188,-95.152,-108.714,-101.915,-102.234,-109.442,-111.328,-110.431,-118.565,-116.381
3976,Capacitor,0.0,22.0,8477.485,5408.336,4238.742,3441.42,2832.577,2439.813,2173.663,1914.49,1713.62,1560.385,1327.692,1231.11,1081.48,962.692,864.633,-92.961,-90.74,-90.1,-89.729,-89.784,-89.9,-89.38,-89.725,-89.419,-89.729,-88.83,-89.225,-89.408,-88.992,-89.106
3977,Capacitor,0.0,22.0,8502.973,5495.579,4206.134,3381.426,2786.233,2392.649,2129.474,1880.401,1683.41,1524.597,1308.597,1208.629,1056.904,947.465,850.656,-93.284,-88.852,-91.142,-90.511,-91.94,-90.992,-90.268,-90.789,-90.503,-90.967,-90.487,-90.47,-90.413,-90.645,-91.518
3978,Capacitor,0.0,22.0,8032.318,5594.336,5195.92,3554.365,3034.918,2031.776,2150.806,1805.358,2067.102,1500.425,1335.314,1459.798,1051.674,1193.186,861.538,-105.63,-87.741,-94.924,-109.71,-84.496,-100.689,-109.535,-105.233,-105.412,-107.338,-102.174,-98.264,-112.795,-119.358,-118.873
3979,Capacitor,0.0,22.0,8364.622,5534.499,4980.824,3587.616,3001.987,2075.196,2200.287,1829.738,2116.219,1477.5,1342.101,1489.32,1058.384,1218.414,851.6,-102.7,-90.596,-95.875,-107.177,-85.935,-100.851,-109.151,-106.181,-104.943,-108.26,-103.238,-98.679,-111.785,-119.948,-117.998
3980,Capacitor,0.0,22.0,9288.816,6039.33,4359.39,3450.519,2969.239,2509.441,2202.792,1931.631,1783.239,1621.544,1375.144,1247.545,1093.496,980.993,875.513,-91.722,-91.694,-88.943,-89.45,-89.246,-91.529,-89.117,-89.885,-89.334,-89.981,-88.893,-89.947,-89.915,-89.35,-90.8
3981,Capacitor,0.0,22.0,8683.125,5835.446,4252.772,3425.733,2897.557,2467.706,2192.467,1943.613,1746.914,1591.242,1345.6,1250.75,1087.413,972.136,879.193,-90.946,-90.479,-90.13,-89.906,-89.811,-90.566,-89.556,-89.702,-89.902,-90.95,-89.18,-89.56,-89.653,-89.943,-90.228
3982,Capacitor,0.0,22.0,8403.992,5818.792,4290.173,3442.27,2855.389,2459.816,2187.723,1924.994,1729.491,1574.63,1338.125,1240.57,1087.193,975.187,869.898,-91.221,-90.449,-89.921,-89.229,-89.346,-89.746,-88.999,-89.221,-89.304,-89.318,-88.69,-88.773,-88.561,-88.406,-88.442
3983,Capacitor,0.0,22.0,8431.334,5782.81,4226.609,3398.779,2863.623,2442.913,2172.236,1911.549,1719.34,1557.467,1332.316,1239.322,1082.703,968.384,863.151,-92.984,-91.406,-90.145,-89.84,-90.91,-90.314,-89.94,-89.587,-89.298,-89.531,-89.78,-89.248,-89.79,-88.499,-88.736
3984,Capacitor,0.0,22.0,8353.34,5545.398,4197.79,3419.601,2820.561,2428.706,2150.516,1901.937,1703.378,1568.544,1313.397,1227.963,1067.354,952.844,863.2,-89.524,-90.642,-90.96,-90.168,-90.12,-91.0,-90.15,-90.671,-90.568,-91.57,-90.253,-90.884,-90.723,-91.469,-91.939
3985,Capacitor,0.0,22.0,8458.542,5886.477,4250.311,3498.816,2892.59,2474.308,2200.381,1943.873,1746.798,1592.815,1340.53,1251.634,1087.671,974.658,879.151,-89.293,-89.813,-90.728,-89.161,-89.263,-90.892,-89.629,-89.96,-90.36,-90.258,-89.222,-89.493,-89.522,-89.85,-90.339
3986,Capacitor,0.0,22.0,8672.378,5657.43,4269.979,3306.98,2817.65,2467.18,2177.595,1830.562,1765.95,1572.9,1282.99,1260.92,1050.449,990.442,863.413,-90.73,-90.594,-88.37,-87.27,-86.1,-86.531,-86.2,-86.14,-83.873,-84.104,-83.258,-83.916,-82.658,-82.31,-81.78
3987,Capacitor,0.0,22.0,8270.718,5681.69,4144.333,3400.511,2833.645,2414.545,2159.298,1912.111,1716.251,1558.765,1324.709,1223.536,1067.211,954.398,864.454,-92.101,-91.475,-90.981,-90.271,-90.866,-91.766,-90.79,-91.213,-91.241,-91.879,-90.851,-91.694,-91.688,-92.268,-92.666
3988,Capacitor,0.0,22.0,8729.126,5718.992,4308.416,3431.845,2885.649,2472.545,2219.133,1957.813,1754.309,1599.33,1360.231,1257.176,1091.436,978.378,886.793,-91.863,-91.277,-90.802,-89.614,-89.961,-90.802,-89.501,-89.911,-89.643,-90.358,-89.5,-89.653,-89.467,-89.333,-90.56
3989,Capacitor,0.0,22.0,8560.38,5866.134,4264.348,3419.912,2869.768,2457.891,2196.214,1940.304,1748.662,1575.99,1339.706,1244.355,1082.44,969.151,872.45,-91.13,-88.802,-90.494,-89.402,-89.518,-91.157,-89.911,-90.328,-90.182,-90.577,-89.54,-90.203,-90.85,-90.66,-90.88
3990,Capacitor,0.0,22.0,8370.711,5692.86,4146.621,3317.879,2784.56,2404.62,2126.438,1880.491,1687.697,1527.169,1306.995,1213.804,1063.399,952.3,843.313,-93.964,-91.44,-91.124,-90.888,-90.69,-91.201,-90.383,-90.756,-90.654,-91.2,-90.706,-90.78,-90.901,-90.827,-91.547
3991,Capacitor,0.0,22.0,8674.958,5612.286,4242.223,3455.803,2890.616,2476.382,2215.816,1958.756,1752.273,1601.963,1352.954,1259.524,1096.253,985.71,883.524,-89.789,-91.52,-90.537,-90.387,-89.871,-90.741,-89.845,-89.687,-89.767,-90.431,-89.184,-89.46,-89.414,-89.921,-89.944
3992,Capacitor,0.0,22.0,8577.72,5722.311,4137.987,3389.3,2826.649,2425.651,2156.891,1899.708,1711.934,1558.287,1320.566,1231.585,1068.652,954.705,859.168,-89.327,-87.375,-90.604,-89.347,-90.315,-90.999,-90.36,-90.468,-90.733,-91.27,-90.88,-91.85,-90.939,-91.356,-92.118
3993,Capacitor,0.0,22.0,8570.632,5769.149,4287.936,3407.137,2820.71,2444.501,2156.332,1900.723,1717.207,1549.281,1323.987,1229.286,1082.193,960.97,863.179,-92.178,-90.126,-89.985,-89.372,-89.765,-89.781,-89.31,-89.825,-89.493,-89.594,-89.173,-89.335,-89.141,-88.981,-88.966
3994,Capacitor,0.0,22.0,8456.803,5892.863,4249.851,3454.841,2913.449,2476.1,2213.246,1954.861,1754.741,1601.197,1356.96,1255.884,1096.383,977.502,884.85,-90.903,-90.54,-90.437,-89.368,-89.519,-90.644,-89.438,-89.77,-89.871,-90.89,-89.53,-89.415,-89.28,-89.855,-90.27
3995,Capacitor,0.0,22.0,8667.296,5468.841,4230.142,3385.39,2833.601,2449.135,2168.904,1907.495,1717.361,1566.932,1332.378,1232.945,1081.192,967.849,866.682,-91.889,-90.672,-89.606,-89.7,-89.746,-89.858,-89.299,-89.445,-89.263,-89.802,-89.129,-89.252,-89.33,-89.63,-88.857
3996,Capacitor,0.0,22.0,10133.42,5089.965,3983.316,3440.608,3120.374,2335.25,2056.551,2089.541,1732.5,1668.567,1367.222,1312.368,1062.901,1111.822,845.442,-99.534,-98.715,-98.474,-96.113,-102.484,-94.644,-99.15,-100.292,-103.65,-109.997,-102.122,-103.165,-116.563,-123.495,-123.412
3997,Capacitor,0.0,22.0,8639.469,5545.802,4301.685,3453.27,2867.177,2458.89,2173.624,1925.68,1726.19,1566.771,1335.817,1244.423,1093.662,970.464,872.507,-92.542,-89.59,-90.375,-89.221,-90.131,-90.228,-89.278,-89.587,-89.442,-89.628,-88.995,-88.889,-88.895,-88.566,-88.93
3998,Capacitor,0.0,22.0,8666.892,5808.783,4293.339,3471.402,2841.333,2438.54,2206.218,1905.97,1761.73,1554.872,1309.765,1261.488,1077.591,977.249,871.127,-91.423,-90.24,-89.244,-88.624,-87.816,-87.746,-87.529,-87.223,-86.718,-86.634,-85.261,-85.367,-84.924,-84.811,-84.66
3999,Capacitor,0.0,22.0,8674.806,5829.148,4259.627,3426.255,2846.535,2423.882,2161.96,1905.984,1708.45,1556.96,1319.769,1235.599,1078.402,962.39,862.116,-91.974,-90.717,-90.79,-90.317,-89.741,-90.465,-89.562,-89.88,-89.769,-89.946,-89.295,-89.603,-89.798,-89.697,-89.898
4000,Capacitor,0.0,22.0,7512.93,5517.128,4617.788,3050.609,2757.5,2588.299,2599.38,1715.899,1843.36,1718.96,1344.528,1369.3,1023.28,1091.13,969.713,-90.439,-98.626,-90.959,-93.315,-98.384,-102.776,-104.797,-104.9,-102.471,-98.394,-118.107,-123.149,-116.267,-121.855,-127.969
4001,Capacitor,0.0,33.0,5632.52,3706.44,2851.207,2303.82,1911.78,1644.713,1452.266,1282.621,1155.473,1039.411,892.735,831.619,727.413,651.715,579.681,-91.411,-88.735,-89.211,-89.245,-88.698,-88.487,-87.605,-88.93,-87.574,-88.96,-87.188,-87.162,-86.58,-86.287,-85.706
4002,Capacitor,0.0,33.0,5712.979,3852.56,2838.356,2292.807,1881.639,1637.812,1449.704,1275.836,1153.37,1041.271,891.513,827.25,720.889,650.887,576.525,-90.499,-88.97,-89.148,-88.667,-88.58,-88.767,-87.921,-88.286,-87.939,-88.18,-87.45,-87.257,-87.5,-86.727,-86.543
4003,Capacitor,0.0,33.0,5710.68,3791.281,2810.119,2267.6,1905.559,1624.956,1450.212,1282.979,1150.48,1038.852,891.523,826.76,719.26,642.592,576.717,-89.182,-90.378,-89.812,-89.788,-89.41,-89.723,-88.884,-89.273,-89.127,-89.475,-88.724,-89.37,-88.6,-88.884,-88.751
4004,Capacitor,0.0,33.0,5651.763,3741.346,2845.34,2256.816,1889.499,1635.325,1455.567,1281.108,1152.136,1040.156,890.137,830.928,731.683,647.24,578.0,-90.687,-90.614,-88.939,-89.1,-88.381,-88.273,-87.653,-87.681,-87.474,-87.334,-86.871,-86.41,-85.692,-85.525,-85.101
4005,Capacitor,0.0,33.0,5667.825,3717.656,2852.255,2257.401,1898.817,1642.954,1446.343,1277.636,1153.1,1038.916,888.901,828.831,723.452,648.588,582.6,-90.374,-88.445,-89.416,-88.559,-88.619,-88.219,-87.469,-87.665,-87.306,-87.389,-86.798,-86.582,-86.239,-85.655,-85.449
4006,Capacitor,0.0,33.0,5701.517,3785.861,2855.499,2294.811,1903.567,1648.566,1458.368,1287.9,1157.186,1044.736,892.896,837.713,731.69,654.384,588.539,-90.9,-90.755,-89.24,-88.897,-88.285,-88.26,-87.4,-86.95,-86.822,-86.569,-85.803,-85.703,-85.521,-84.552,-83.695
4007,Capacitor,0.0,33.0,5563.734,3681.867,2860.614,2272.839,1899.724,1626.562,1456.679,1282.443,1153.785,1047.593,894.58,826.873,723.4,641.17,581.374,-90.339,-89.386,-90.298,-89.918,-88.907,-90.91,-88.829,-89.166,-89.22,-89.602,-88.524,-88.763,-88.43,-88.691,-88.285
4008,Capacitor,0.0,33.0,5721.478,3916.655,2854.343,2287.129,1930.15,1652.125,1474.755,1303.969,1167.48,1056.436,905.578,838.33,729.351,652.196,587.808,-90.56,-88.936,-89.525,-88.655,-87.961,-89.98,-87.477,-88.92,-87.777,-87.982,-86.741,-87.173,-86.496,-86.402,-85.948
4009,Capacitor,0.0,33.0,5420.335,3690.5,2953.502,2116.667,1888.331,1679.195,1561.108,1240.916,1239.732,1166.542,861.196,913.869,684.447,722.521,578.84,-91.728,-95.45,-89.253,-93.598,-93.248,-97.892,-97.198,-96.383,-97.374,-92.58,-101.862,-102.307,-104.773,-109.168,-109.85
4010,Capacitor,0.0,33.0,5624.334,3717.714,2843.281,2296.131,1894.379,1634.55,1457.472,1284.674,1150.912,1042.32,895.281,826.631,724.347,644.957,579.551,-90.218,-90.483,-89.809,-89.47,-88.686,-89.375,-88.516,-88.326,-88.312,-88.375,-87.594,-87.271,-86.998,-87.276,-86.845
4011,Capacitor,0.0,33.0,5700.792,3719.98,2881.608,2302.902,1940.922,1657.943,1486.267,1306.632,1173.162,1064.62,909.76,849.476,736.956,659.179,593.732,-89.677,-87.851,-88.286,-87.1,-86.652,-87.428,-85.814,-85.667,-85.115,-85.373,-83.817,-83.617,-82.77,-82.336,-81.253
4012,Capacitor,0.0,33.0,5566.257,3791.159,2991.14,2321.983,1997.466,1536.623,1440.697,1309.289,1236.41,1064.628,975.208,930.742,762.587,778.675,616.866,-94.798,-87.826,-87.358,-94.358,-84.338,-91.3,-91.526,-90.234,-89.339,-88.483,-86.673,-83.696,-86.652,-88.87,-88.67
4013,Capacitor,0.0,33.0,5632.318,3741.323,2872.312,2314.41,1905.384,1647.561,1468.996,1294.703,1159.947,1051.678,901.336,835.322,725.48,647.12,584.19,-89.852,-90.211,-89.896,-89.445,-89.55,-90.46,-88.75,-89.134,-89.192,-89.246,-88.316,-88.455,-88.44,-88.721,-88.231
4014,Capacitor,0.0,33.0,5713.261,3747.878,2806.563,2303.177,1868.214,1673.515,1457.361,1290.38,1124.937,1050.177,884.189,812.714,732.641,639.163,597.48,-90.38,-90.18,-88.168,-87.837,-88.994,-87.41,-85.444,-85.598,-86.176,-85.558,-85.397,-86.14,-84.85,-83.338,-82.121
4015,Capacitor,0.0,33.0,5733.721,3763.702,2875.921,2298.1,1932.718,1653.901,1480.131,1302.489,1166.167,1059.32,903.255,835.714,729.167,650.613,587.503,-90.244,-88.575,-89.491,-88.474,-88.584,-89.927,-88.621,-88.743,-88.735,-89.171,-88.17,-88.152,-87.842,-88.7,-88.109
4016,Capacitor,0.0,33.0,5613.862,3745.171,2852.258,2298.975,1914.826,1650.493,1456.445,1289.721,1159.789,1044.479,896.254,837.904,732.858,646.574,586.134,-91.56,-88.439,-88.841,-89.281,-88.547,-88.608,-87.504,-87.943,-87.686,-87.929,-87.428,-87.109,-86.55,-86.24,-86.114
4017,Capacitor,0.0,33.0,5206.361,3665.54,2760.95,2343.157,1954.39,1699.344,1452.953,1468.619,1039.928,1089.725,1052.13,754.893,844.244,612.76,628.397,-91.797,-89.428,-95.265,-96.887,-99.381,-99.762,-97.884,-98.107,-105.5,-105.29,-107.41,-103.85,-106.16,-106.401,-108.856
4018,Capacitor,0.0,33.0,5696.3,3837.865,2855.409,2315.493,1924.195,1644.414,1471.639,1297.752,1160.888,1051.799,898.749,833.179,724.13,648.276,584.71,-89.899,-90.504,-90.388,-89.649,-89.287,-90.73,-88.855,-88.915,-88.748,-89.313,-88.97,-88.587,-88.328,-88.619,-88.609
4019,Capacitor,0.0,33.0,5392.588,3844.28,2840.336,2442.88,2014.21,1640.669,1492.148,1579.453,987.858,1098.124,1074.361,753.567,932.916,590.374,638.975,-95.548,-93.18,-96.472,-100.31,-107.74,-104.91,-101.237,-99.23,-112.761,-114.146,-115.495,-110.594,-114.533,-114.83,-120.387
4020,Capacitor,0.0,33.0,5318.813,3799.594,2819.391,2433.451,1990.263,1645.703,1481.383,1589.648,976.602,1092.468,1081.49,749.112,926.275,598.294,634.718,-95.357,-92.604,-97.109,-101.1,-107.64,-104.193,-101.919,-100.21,-112.213,-113.29,-114.592,-111.623,-115.614,-113.773,-119.24
4021,Capacitor,0.0,33.0,5747.2,3792.766,2835.786,2245.717,1888.531,1623.106,1472.239,1261.992,1152.718,1030.797,881.945,823.955,717.63,633.563,593.445,-91.725,-88.811,-89.31,-89.123,-89.416,-88.517,-87.164,-87.984,-86.855,-87.12,-87.755,-85.913,-87.502,-86.255,-85.799
4022,Capacitor,0.0,33.0,6126.448,4423.317,2648.323,2069.306,1880.483,1677.673,1452.733,1249.775,1169.394,1171.318,902.24,901.241,698.559,774.694,585.2,-100.833,-93.735,-87.513,-98.355,-101.246,-104.378,-94.156,-101.559,-100.678,-94.806,-104.206,-109.308,-106.527,-112.159,-115.191
